Issued by Organization,Issued for Organization,Title,Tender No,Procurement Method,Issued Date,Amendments,Closing Date,Successful Vendor,Successful Vendor City,Province,Country,Award Total,Date Awarded
Provincial Health Services Authority (Incl. BCCSS),,,CL05331CA,Onboarding,,0,,No primary supplier selection required by HPRO,Burnaby,,,"$19,980,000.00",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),,,CL05332CA,Onboarding,,0,,No primary supplier selection required by HPRO,Victoria,,,"$19,270,000.00",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),,,CL05333CA,Onboarding,,0,,No primary supplier selection required by HPRO,Victoria,,,"$13,950,000.00",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),,,DE04227CC,Onboarding,,0,,CLUB COFFEE,Toronto,,,"$593,824.00",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),,,DE04229NP,Onboarding,,0,,NESTLE PROFESSIONAL CANADA,North York,,,"$406,182.00",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),,,DE05808DA,Onboarding,,0,,DANONE CANADA,Boucherville,,,"$1,035,920.00",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),,,DE06050,Onboarding,,0,,LEAHY IFP,Glenview,,,"$271,145.00",2022/04/01
BC Timber Sales - Contracts,BC Timber Sales - Contracts,EN23TFH005 FSR Road/Bridge Maintenance & Deactivation - EK TKO,EN23TFH005,ITT,2022/02/17,0,2022/03/16,C.HI.L. Logging Ltd.,Cranbrook,British Columbia,Canada,"$235,105.00",2022/04/01
Ministry of Forests,Ministry of Forests,"Conservation of Species, Ecosystems, and Indigenous Values in S’",GS22LMN0035,SRFP,2022/02/23,0,2022/03/09,N/A,,,,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,"Conservation of Species, Ecosystems, and Indigenous Values in S’",GS22LMN0035,SRFP,2022/02/23,0,2022/03/09,N/A,,,,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,Into-Plane Aviation Mobile Fuel,IPAF23BCWS,RSO,2022/03/08,0,2022/03/31,653905 BC Ltd,Castlegar,British Columbia,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,Into-Plane Aviation Mobile Fuel,IPAF23BCWS,RSO,2022/03/08,0,2022/03/31,Executive Flight Centre Fuel Services Ltd.,Calgary,Alberta,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,Into-Plane Aviation Mobile Fuel,IPAF23BCWS,RSO,2022/03/08,0,2022/03/31,Flight Fuels BC Ltd.,Edmonton,Alberta,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,Into-Plane Aviation Mobile Fuel,IPAF23BCWS,RSO,2022/03/08,0,2022/03/31,Shell Canada Products,Calgary,Alberta,Canada,$0.00,2022/04/01
Ministry of Forests,Ministry of Forests,Into-Plane Aviation Mobile Fuel,IPAF23BCWS,RSO,2022/03/08,0,2022/03/31,World Fuel Services Canada ULC,Calgary,Alberta,Canada,$0.00,2022/04/01
Ministry of Attorney General,Ministry of Attorney General,Direct Award for Disaster Evaluation Services,NOIEMBC92,NOI,2022/03/09,0,2022/03/25,HCM Catastrophe Management Inc.,Victoria,British Columbia,Canada,$0.00,2022/04/01
Ministry of Children and Family Development,Ministry of Children and Family Development,Quesnel Sexual Abuse Intervention Program and Family Support ,NR110RFP,RFP,2021/12/17,1,2021/12/22,Axis Family Resources Limited,Williams Lake,British Columbia,Canada,"$355,500.00",2022/04/01
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,INDIGENOUS COUNSELING LIAISON,OCCFY2223-OIBC01,NOI,2022/03/07,0,2022/03/14,Osoyoos Indian Band,Oliver,British Columbia,Canada,"$210,645.00",2022/04/01
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,INDIGENOUS EQUINE PROGRAM,OCCFY2223-OIBE01,NOI,2022/03/07,0,2022/03/14,Osoyoos Indian Band,Oliver,British Columbia,Canada,"$123,378.00",2022/04/01
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,INDIGENOUS CULTURAL LIAISON,OCCFY2223-OIBS01,NOI,2022/03/07,0,2022/03/14,Osoyoos Indian Band,Victoria,British Columbia,Canada,"$209,175.00",2022/04/01
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,"SELF-ADVOCACY, LIVING LIFE TO THE FULL AND MENTAL HEALTH SKILLS",OCCFY2223CMHA02,NOI,2022/02/25,0,2022/03/04,Canadian Mental Health Association - Central & South Okanagan,Penticton,British Columbia,Canada,"$53,700.00",2022/04/01
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,"Parenting Skills, Healthy Relationships and Self-Esteem Program",OCCFY2223DSCRC02,NOI,2022/02/23,0,2022/03/02,Desert Sun Counseling and Resource Centre,Oliver,British Columbia,Canada,"$52,500.00",2022/04/01
Ministry of Public Safety & Solicitor General & Emergency B.C.,Ministry of Public Safety & Solicitor General & Emergency B.C.,ADULT COUNSELING AND REHABILITATION,OCCFY2223JH01,NOI,2022/02/17,0,2022/02/24,John Howard Society of the Central and South Okanagan,Kelowna,British Columbia,Canada,"$210,000.00",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),IV Pumps for MRI Environment,PHSA 04020,NOI,2021/12/17,1,2021/12/27,Canadian Hospital Specialties Ltd.,Oakville,,,"$642,148.00",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),PHSA 08903 ITQ UPS Replacement,PHSA 08903,ITQ,2022/03/15,1,2022/03/18,WESCO,Burnaby,,,"$309,559.80",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),PHSA 08915 Arterial Pressure Transducers,PHSA 08915,NOI,2022/03/18,1,2022/03/28,Edward Lifesciences (Canada) INC.,Mississauga,,,"$1,300,000.00",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),GetCheckedOnline Program Service,PHSA 6543,NOI,2022/03/25,0,2022/03/30,LIFELABS BC LP,Burnaby,,,"$1,600,000.00",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),Customized LSRFortessa X-20 and FACS Flow Supply System,PHSA 8572,NOI,2021/12/16,0,2021/12/27,Becton Dickinson Canada Inc.,Mississauga,,,"$238,518.00",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),Provincial Health Services Authority (Incl. BCCSS),Customized LSRFortessa X-20 and FACS Flow Supply System,PHSA 8572,NOI,2021/12/16,0,2021/12/27,Becton Dickinson Canada Inc.,Mississauga,,,"$238,518.00",2022/04/01
"Ministry of Jobs, Economic Recovery and Innovation","Ministry of Jobs, Economic Recovery and Innovation",Global Translation Services,RFP22JERI18,RFP,2022/02/03,0,2022/03/03,Transperfect Translation Company,Vancouver,British Columbia,Canada,"$70,000.00",2022/04/01
"Ministry of Jobs, Economic Recovery and Innovation","Ministry of Jobs, Economic Recovery and Innovation",Global Translation Services,RFP22JERI18,RFP,2022/02/03,0,2022/03/03,Transperfect Translation Company,Vancouver,British Columbia,Canada,"$70,000.00",2022/04/01
"Ministry of Jobs, Economic Recovery and Innovation","Ministry of Jobs, Economic Recovery and Innovation",Global Printing Services,RFP22JERI19,RFP,2022/02/16,1,2022/03/03,Mimeo.com Inc.,Memphis,Tennessee,United States,"$65,000.00",2022/04/01
Ministry of Health,Ministry of Health,Clinical Consultant for Alternative Dispute Resolutions,RFPHL2022-008,RFP,2021/11/15,0,2021/12/13,Canadian Beaver Consulting,West Vancouver,British Columbia,Canada,"$7,000.00",2022/04/01
Vancouver Island Health Authority,Vancouver Island Health Authority,RJH X-Ray Room 1 Replacement-CM RFP,RJH X-RAY CM,RFP,2022/03/04,0,2022/03/25,Western Medical Canada,Mill Bay,,,$0.00,2022/04/01
Provincial Health Services Authority (Incl. BCCSS),,,RX-11662-214,DirectAward,,0,,Hoffmann-La Roche Limited,Mississauga,,,"$360,000.00",2022/04/01
Provincial Health Services Authority (Incl. BCCSS),,,RX-11662-219-2022,DirectAward,,0,,Hoffmann-La Roche Limited,Mississauga,,,"$74,100,000.00",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA 2022 Burnaby,TPA2022BURNABY,RFP,2022/03/16,2,2022/03/17,The Elizabeth Fry Society of Greater Vancouver,New Westminster,British Columbia,Canada,"$63,051.12",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA 2022 Comox,TPA2022COMOX,RFP,2022/03/16,2,2022/03/17,The Governing Council of The Salvation Army,Courtenay,British Columbia,Canada,"$19,464.84",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA 2022 Cowichan,TPA2022COWICHAN,RFP,2022/03/16,2,2022/03/17,Cowichan Valley Independent Living Resource Centre Society,Duncan,British Columbia,Canada,"$29,825.16",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA2022 Cranbrook,TPA2022CRANBROOK,RFP,2022/03/16,3,2022/03/17,Kootenay Employment Services Society,Cranbrook,British Columbia,Canada,"$25,429.92",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA 2022 Langley,TPA2022LANGLEY,RFP,2022/03/16,2,2022/03/17,The Elizabeth Fry Society of Greater Vancouver,New Westminster,British Columbia,Canada,"$24,000.00",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA 2022 Nanaimo,TPA2022NANAIMO,RFP,2022/03/16,2,2022/03/17,Nanaimo Region John Howard Society,Nanaimo,British Columbia,Canada,"$84,000.00",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA 2022 New Westminster,TPA2022NEWWESTMINSTE,RFP,2022/03/16,2,2022/03/17,The Elizabeth Fry Society of Greater Vancouver,New Westminster,British Columbia,Canada,"$99,186.72",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA 2022 Penticton,TPA2022PENTICTON,RFP,2022/03/16,3,2022/03/17,Partners In Resources Inc.,Kelowna,British Columbia,Canada,"$189,000.00",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA 2022 Port Alberni,TPA2022PORTALBERNI,RFP,2022/03/16,2,2022/03/17,INEO Employment Counselling Inc DBA: INEO Employment Services,Port Alberni,British Columbia,Canada,"$25,116.00",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA 2022 Port Hardy,TPA2022PORTHARDY,RFP,2022/03/16,2,2022/03/17,The Governing Council of the Salvation Army in Canada,Port Hardy,British Columbia,Canada,"$4,395.36",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA 2022 Surrey Fleetwood,TPA2022SURREYFLEETWO,RFP,2022/03/16,2,2022/03/17,The Elizabeth Fry Society of Greater Vancouver,New Westminster,British Columbia,Canada,"$66,000.00",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA 2022 Surrey North,TPA2022SURREYNORTH,RFP,2022/03/16,2,2022/03/17,The Elizabeth Fry Society of Greater Vancouver,New Westminster,British Columbia,Canada,"$283,200.00",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,TPA2022SurreyPPDelta,TPA2022SURREYPPDELTA,RFP,2022/03/16,2,2022/03/17,The Elizabeth Fry Society of Greater Vancouver,New Westminster,British Columbia,Canada,"$144,000.00",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,TPA2022Tri-Cities,TPA2022TRI-CITIES,RFP,2022/03/16,3,2022/03/17,The Elizabeth Fry Society of Greater Vancouver,New Westminster,British Columbia,Canada,"$45,600.00",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,TPA2022Vancouver,TPA2022VANCOUVER,RFP,2022/03/16,3,2022/03/17,The Elizabeth Fry Society of Greater Vancouver,New Westminster,British Columbia,Canada,"$852,000.00",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RPA TPA 2022 Vernon,TPA2022VERNON,RFP,2022/03/16,2,2022/03/17,Partners in Resources Inc.(DBA-PIERS),Kelowna,British Columbia,Canada,"$120,000.00",2022/04/01
Ministry of Social Development and Poverty Reduction,Ministry of Social Development and Poverty Reduction,RFP TPA 2022 Victoria,TPA2022VICTORIA,RFP,2022/03/16,3,2022/03/17,The Elizabeth Fry Society of Greater Vancouver,New Westminster,British Columbia,Canada,"$183,000.00",2022/04/01
Ministry of Children and Family Development,Ministry of Children and Family Development,"Training, Education & Coordination Services for FRPs",XCN2021055NOI,NOI,2021/11/03,0,2021/11/12,B.C. Association of Family Resource Programs,Victoria,British Columbia,Canada,"$210,038.52",2022/04/01
